"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"West Nile virus infection","All cases","Reported cases","N","2020-07","PL","Poland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-07","PT","Portugal",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-07","RO","Romania",1.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-07","SE","Sweden",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-07","SI","Slovenia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-07","SK","Slovakia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-07","XK","Kosovo",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","AL","Albania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","AT","Austria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","BE","Belgium",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","BG","Bulgaria",1.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","CY","Cyprus",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","CZ","Czechia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","DE","Germany",5.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","EE","Estonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","EL","Greece",72.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","ES","Spain",49.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","EU27_21","EU (without UK)",174.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","EU27_UK_21","EU (with UK until 2019)",174.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","EUEEA30_21","EU/EEA (without UK)",174.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","EUEEAUK_21","EU/EEA (with UK until 2019)",174.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","FI","Finland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","FR","France",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","HR","Croatia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","HU","Hungary",2.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","IE","Ireland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","IS","Iceland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","IT","Italy",37.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","LT","Lithuania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","LU","Luxembourg",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","LV","Latvia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","MK","North Macedonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","MT","Malta",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","NL","Netherlands",6.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","NO","Norway",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","PL","Poland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","PT","Portugal",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","RO","Romania",2.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","SE","Sweden",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","SI","Slovenia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","SK","Slovakia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-08","XK","Kosovo",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","AL","Albania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","AT","Austria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","BE","Belgium",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","BG","Bulgaria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","CY","Cyprus",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","CZ","Czechia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","DE","Germany",16.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","EE","Estonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","EL","Greece",44.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","ES","Spain",19.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","EU27_21","EU (without UK)",105.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","EU27_UK_21","EU (with UK until 2019)",105.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","EUEEA30_21","EU/EEA (without UK)",105.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","EUEEAUK_21","EU/EEA (with UK until 2019)",105.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","FI","Finland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","FR","France",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","HR","Croatia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","HU","Hungary",1.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","IE","Ireland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","IS","Iceland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","IT","Italy",24.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","LT","Lithuania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","LU","Luxembourg",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","LV","Latvia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","MK","North Macedonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","MT","Malta",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","NL","Netherlands",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","NO","Norway",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","PL","Poland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","PT","Portugal",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","RO","Romania",1.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","SE","Sweden",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","SI","Slovenia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","SK","Slovakia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-09","XK","Kosovo",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","AL","Albania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","AT","Austria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","BE","Belgium",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","BG","Bulgaria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","CY","Cyprus",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","CZ","Czechia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","DE","Germany",1.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","EE","Estonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","EL","Greece",4.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","ES","Spain",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","EU27_21","EU (without UK)",7.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","EU27_UK_21","EU (with UK until 2019)",7.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","EUEEA30_21","EU/EEA (without UK)",7.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","EUEEAUK_21","EU/EEA (with UK until 2019)",7.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","FI","Finland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","FR","France",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","HR","Croatia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","HU","Hungary",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","IE","Ireland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","IS","Iceland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","IT","Italy",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","LT","Lithuania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","LU","Luxembourg",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","LV","Latvia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","MK","North Macedonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","MT","Malta",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","NL","Netherlands",1.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","NO","Norway",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","PL","Poland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","PT","Portugal",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","RO","Romania",1.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","SE","Sweden",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","SI","Slovenia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","SK","Slovakia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-10","XK","Kosovo",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-11","AL","Albania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-11","AT","Austria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-11","BE","Belgium",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-11","BG","Bulgaria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-11","CY","Cyprus",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-11","CZ","Czechia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-11","DE","Germany",1.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-11","EE","Estonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2020-11","EL","Greece",0.000000000,""
