STAID,SOUID,DATE,RR,Q_RR
   231,   713,19440319,    0,    0
   231,   713,19440320,    0,    0
   231,   713,19440321,    0,    0
   231,   713,19440322,    0,    0
   231,   713,19440323,    0,    0
   231,   713,19440324,    8,    0
   231,   713,19440325,    0,    0
   231,   713,19440326,    0,    0
   231,   713,19440327,    0,    0
   231,   713,19440328,    0,    0
   231,   713,19440329,    0,    0
   231,   713,19440330,   68,    0
   231,   713,19440331,    0,    0
   231,   713,19440401,    0,    0
   231,   713,19440402,   44,    0
   231,   713,19440403,    0,    0
   231,   713,19440404,    0,    0
   231,   713,19440405,    0,    0
   231,   713,19440406,   13,    0
   231,   713,19440407,    9,    0
   231,   713,19440408,  448,    0
   231,   713,19440409,    0,    0
   231,   713,19440410,    0,    0
   231,   713,19440411,    0,    0
   231,   713,19440412,    4,    0
   231,   713,19440413,    0,    0
   231,   713,19440414,    0,    0
   231,   713,19440415,    0,    0
   231,   713,19440416,   28,    0
   231,   713,19440417,   15,    0
   231,   713,19440418,    0,    0
   231,   713,19440419,    0,    0
   231,   713,19440420,    0,    0
   231,   713,19440421,    0,    0
   231,   713,19440422,    0,    0
   231,   713,19440423,    0,    0
   231,   713,19440424,    0,    0
   231,   713,19440425,    0,    0
   231,   713,19440426,    0,    0
   231,   713,19440427,    0,    0
   231,   713,19440428,    0,    0
   231,   713,19440429,    0,    0
   231,   713,19440430,    0,    0
   231,   713,19440501,    0,    0
   231,   713,19440502,    0,    0
   231,   713,19440503,    0,    0
   231,   713,19440504,    0,    0
   231,   713,19440505,    0,    0
   231,   713,19440506,    0,    0
